timestamp,LPhalanx1,LPhalanx2,LPhalanx3,LPhalanx4,LPhalanx5,LPhalanx6,LPhalanx7,LPhalanx8
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.08,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.1,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.22,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.26,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.28,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.3,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.36,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.68,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.9,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.02,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.08,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1.1,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.1400000000000001,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.3,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.32,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.34,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.36,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.3800000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
1.4000000000000001,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
